timestamp,station_id,latitude,longitude,wind_direction,wind_speed,air_temperature,precipitation,relative_humidity
22/04/2024 18:17,S7,1.338209509,103.7089322,223.8,4,38.6,1.1,74
22/04/2024 18:17,S8,1.423537394,103.8762469,228.5,4,38.8,1.1,74.7
22/04/2024 18:17,S10,1.320104,104.029838,215.7,4,38.7,1.1,74.5
22/04/2024 18:17,S11,1.404741383,103.7342392,217.4,4,39.3,1.1,77.1
22/04/2024 18:17,S12,1.355363489,103.84066,210.6,4,38.5,1.1,73.7
22/04/2024 18:17,S13,1.362718532,103.7742442,211.7,4,38.6,1.1,74.3
22/04/2024 18:17,S14,1.42989184,103.797689,239.2,4,38.3,1.1,72.4
22/04/2024 18:17,S15,1.269345544,103.6829233,221,4,39.6,1.1,78.3
22/04/2024 18:17,S16,1.272368982,103.8079623,223.4,4,38.8,1.1,74.6
22/04/2024 18:17,S17,1.25979843,103.8068056,214.4,4,38.9,1.1,75.4
22/04/2024 18:17,S18,1.307748,103.915419,206.3,4,40.3,1.1,81.4
22/04/2024 18:17,S19,1.402192309,103.8760546,211.9,4,39.5,1.1,77.8
22/04/2024 18:17,S20,1.419449182,103.8213641,219.8,4,38.6,1.1,74.2
22/04/2024 19:17,S1,1.359105593,103.8833355,244.2,4,39.7,0.6,77.2
22/04/2024 19:17,S2,1.355213,103.946947,248,4,39.8,0.6,77.2
22/04/2024 19:17,S3,1.369241155,103.7753569,233.7,4,40.9,0.6,77.7
22/04/2024 19:17,S4,1.358367204,103.8419745,251.1,4,38.3,0.6,76.8
22/04/2024 19:17,S5,1.335592027,103.7036957,233.1,4,38.7,0.6,77.3
22/04/2024 19:17,S6,1.377344127,103.8126155,252.3,4,38,0.6,76.7
22/04/2024 19:17,S7,1.338209509,103.7089322,236.7,4,42.5,0.6,78
22/04/2024 19:17,S8,1.423537394,103.8762469,232.3,4,41.4,0.6,77.9
22/04/2024 19:17,S10,1.320104,104.029838,227.2,4,45.2,0.6,78.8
22/04/2024 19:17,S11,1.404741383,103.7342392,220.4,4,46.5,0.6,79.2
22/04/2024 19:17,S12,1.355363489,103.84066,233.7,4,39.7,0.6,77.5
22/04/2024 19:17,S13,1.362718532,103.7742442,229.8,4,43.9,0.6,78.4
22/04/2024 19:17,S14,1.42989184,103.797689,232.2,4,39.4,0.6,77.4
22/04/2024 19:17,S15,1.269345544,103.6829233,233.5,4,38.8,0.6,77.3
22/04/2024 19:17,S16,1.272368982,103.8079623,223.3,4,45.8,0.6,79
22/04/2024 19:17,S17,1.25979843,103.8068056,235.8,4,40.6,0.6,77.6
22/04/2024 19:17,S18,1.307748,103.915419,237.2,4,41,0.6,77.6
22/04/2024 19:17,S19,1.402192309,103.8760546,230.1,4,42.9,0.6,78.2
22/04/2024 19:17,S20,1.419449182,103.8213641,221,4,46.8,0.6,79.3
22/04/2024 20:17,S1,1.359105593,103.8833355,247.9,4,38.3,0.3,81.3
22/04/2024 20:17,S2,1.355213,103.946947,253,4,36.3,0.3,79.3
22/04/2024 20:17,S3,1.369241155,103.7753569,253.7,4,37,0.3,80
22/04/2024 20:17,S4,1.358367204,103.8419745,274.6,4,35.2,0.3,78.2
22/04/2024 20:17,S5,1.335592027,103.7036957,257.1,4,37.4,0.3,80.4
22/04/2024 20:17,S6,1.377344127,103.8126155,274.6,4,35.3,0.3,78.3
22/04/2024 20:17,S7,1.338209509,103.7089322,253.9,4,37.3,0.3,80.3
22/04/2024 20:17,S8,1.423537394,103.8762469,264,4,36.1,0.3,79.1
22/04/2024 20:17,S10,1.320104,104.029838,258.5,4,36.9,0.3,79.9
22/04/2024 20:17,S11,1.404741383,103.7342392,287.4,4,34,0.3,77
22/04/2024 20:17,S12,1.355363489,103.84066,258.4,4,37.2,0.3,80.2
22/04/2024 20:17,S13,1.362718532,103.7742442,248.7,4,38.2,0.3,81.2
22/04/2024 20:17,S14,1.42989184,103.797689,270.3,4,35.8,0.3,78.8
22/04/2024 20:17,S15,1.269345544,103.6829233,247.4,4,38.4,0.3,81.4
22/04/2024 20:17,S16,1.272368982,103.8079623,273.5,4,35.3,0.3,78.3
22/04/2024 20:17,S17,1.25979843,103.8068056,283.4,4,34.4,0.3,77.4
22/04/2024 20:17,S18,1.307748,103.915419,271.2,4,35.7,0.3,78.7
22/04/2024 20:17,S19,1.402192309,103.8760546,242.5,4,39.3,0.3,82.3
22/04/2024 20:17,S20,1.419449182,103.8213641,278.7,4,34.8,0.3,77.8
22/04/2024 21:17,S1,1.359105593,103.8833355,250.6,4,32.8,0.5,81.7
22/04/2024 21:17,S2,1.355213,103.946947,280.7,4,35.6,0.5,82.8
22/04/2024 21:17,S3,1.369241155,103.7753569,278.9,4,35.8,0.5,82.9
22/04/2024 21:17,S4,1.358367204,103.8419745,254,4,35,0.5,82.9
22/04/2024 21:17,S5,1.335592027,103.7036957,267.8,4,35,0.5,82.7
22/04/2024 21:17,S6,1.377344127,103.8126155,261.1,4,35,0.5,82.8
22/04/2024 21:17,S7,1.338209509,103.7089322,286.2,4,36.4,0.5,83.1
22/04/2024 21:17,S8,1.423537394,103.8762469,268.9,4,35.4,0.5,82.9
22/04/2024 21:17,S10,1.320104,104.029838,273.7,4,35.6,0.5,82.9
22/04/2024 21:17,S11,1.404741383,103.7342392,257.3,4,33.5,0.5,82
22/04/2024 21:17,S12,1.355363489,103.84066,258.8,4,35,0.5,82.9
22/04/2024 21:17,S13,1.362718532,103.7742442,280.7,4,36,0.5,83
22/04/2024 21:17,S14,1.42989184,103.797689,259.2,4,35.1,0.5,82.9
22/04/2024 21:17,S15,1.269345544,103.6829233,266.7,4,34.5,0.5,82.4
22/04/2024 21:17,S16,1.272368982,103.8079623,263.2,4,35,0.5,82.8
22/04/2024 21:17,S17,1.25979843,103.8068056,262.7,4,34.8,0.5,82.6
22/04/2024 21:17,S18,1.307748,103.915419,299.4,4,37.3,0.5,83.4
22/04/2024 21:17,S19,1.402192309,103.8760546,280.2,4,35.6,0.5,82.8
22/04/2024 21:17,S20,1.419449182,103.8213641,290.4,4,36.5,0.5,83.1
22/04/2024 22:17,S1,1.359105593,103.8833355,292,5,34.5,0.9,84.3
22/04/2024 22:17,S2,1.355213,103.946947,283.1,5,34.4,0.9,84.2
22/04/2024 22:17,S3,1.369241155,103.7753569,294.6,5,34.2,0.9,84.1
22/04/2024 22:17,S4,1.358367204,103.8419745,282.7,5,34.6,0.9,84.3
22/04/2024 22:17,S5,1.335592027,103.7036957,318.7,5,33.3,0.9,83.4
22/04/2024 22:17,S6,1.377344127,103.8126155,285.3,5,34.9,0.9,84.5
22/04/2024 22:17,S7,1.338209509,103.7089322,289,5,35.8,0.9,85
22/04/2024 22:17,S8,1.423537394,103.8762469,285.2,5,35.8,0.9,85.1
22/04/2024 22:17,S10,1.320104,104.029838,341.7,5,31.9,0.9,82.6
22/04/2024 22:17,S11,1.404741383,103.7342392,305.8,5,33.9,0.9,83.9
22/04/2024 22:17,S12,1.355363489,103.84066,284.8,5,35.6,0.9,84.9
22/04/2024 22:17,S13,1.362718532,103.7742442,293.2,5,34.3,0.9,84.1
22/04/2024 22:17,S14,1.42989184,103.797689,287.9,5,35.9,0.9,85.1
22/04/2024 22:17,S15,1.269345544,103.6829233,283.2,5,36.5,0.9,85.4
22/04/2024 22:17,S16,1.272368982,103.8079623,292.1,5,35.7,0.9,85
22/04/2024 22:17,S17,1.25979843,103.8068056,288.2,5,34.6,0.9,84.3
22/04/2024 22:17,S18,1.307748,103.915419,285.3,5,34.7,0.9,84.4
22/04/2024 22:17,S19,1.402192309,103.8760546,289.5,5,35.4,0.9,84.8
22/04/2024 22:17,S20,1.419449182,103.8213641,330.6,5,32.6,0.9,83
22/04/2024 23:17,S1,1.359105593,103.8833355,304.3,6,30.4,1,85
22/04/2024 23:17,S2,1.355213,103.946947,269.1,6,35.3,1,87.3
22/04/2024 23:17,S3,1.369241155,103.7753569,316.4,6,30,1,84.6
22/04/2024 23:17,S4,1.358367204,103.8419745,290.9,6,31.6,1,85.6
22/04/2024 23:17,S5,1.335592027,103.7036957,287.5,6,32.8,1,86.1
22/04/2024 23:17,S6,1.377344127,103.8126155,317.3,6,29.9,1,84.5
22/04/2024 23:17,S7,1.338209509,103.7089322,295,6,31.9,1,85.7
22/04/2024 23:17,S8,1.423537394,103.8762469,280.5,6,30.9,1,85.7
22/04/2024 23:17,S10,1.320104,104.029838,279.7,6,33,1,86.3
22/04/2024 23:17,S11,1.404741383,103.7342392,279.5,6,32,1,86
22/04/2024 23:17,S12,1.355363489,103.84066,286.3,6,31.1,1,85.6
22/04/2024 23:17,S13,1.362718532,103.7742442,278.1,6,33,1,86.4
22/04/2024 23:17,S14,1.42989184,103.797689,302.4,6,31.1,1,85.3
22/04/2024 23:17,S15,1.269345544,103.6829233,277.2,6,29.7,1,85.4
22/04/2024 23:17,S16,1.272368982,103.8079623,306.4,6,30.3,1,84.9
22/04/2024 23:17,S17,1.25979843,103.8068056,276.1,6,33.7,1,86.6
22/04/2024 23:17,S18,1.307748,103.915419,271.4,6,34.7,1,87
22/04/2024 23:17,S19,1.402192309,103.8760546,279.5,6,30.9,1,85.7
22/04/2024 23:17,S20,1.419449182,103.8213641,280.4,6,31.9,1,86
23/04/2024 00:17,S1,1.359105593,103.8833355,33.8,5,28.8,0,75.4
23/04/2024 00:17,S2,1.355213,103.946947,158.5,5,32.5,0,81.4
23/04/2024 00:17,S3,1.369241155,103.7753569,208.1,5,33,0,83
23/04/2024 00:17,S4,1.358367204,103.8419745,225.7,5,34.4,0,84.6
23/04/2024 00:17,S5,1.335592027,103.7036957,219.5,5,34.7,0,84.7
23/04/2024 00:17,S6,1.377344127,103.8126155,187.6,5,33,0,82.5
23/04/2024 00:17,S7,1.338209509,103.7089322,60.5,5,29.5,0,76.6
23/04/2024 00:17,S8,1.423537394,103.8762469,250.6,5,33.6,0,84.5
23/04/2024 00:17,S10,1.320104,104.029838,232.3,5,33.3,0,83.8
23/04/2024 00:17,S11,1.404741383,103.7342392,241.9,5,33.4,0,84.1
23/04/2024 00:17,S12,1.355363489,103.84066,150.5,5,32,0,80.8
23/04/2024 00:17,S13,1.362718532,103.7742442,239.2,5,33.4,0,84.1
23/04/2024 00:17,S14,1.42989184,103.797689,152.3,5,31.9,0,80.8
23/04/2024 00:17,S15,1.269345544,103.6829233,184,5,32.6,0,82.1
23/04/2024 00:17,S16,1.272368982,103.8079623,199.5,5,32.9,0,82.7
23/04/2024 00:17,S17,1.25979843,103.8068056,180.8,5,32.5,0,81.9
23/04/2024 00:17,S18,1.307748,103.915419,233.1,5,33.3,0,83.8
23/04/2024 00:17,S19,1.402192309,103.8760546,153.6,5,31.9,0,80.8
23/04/2024 00:17,S20,1.419449182,103.8213641,206.5,5,33.7,0,83.6
23/04/2024 01:17,S1,1.359105593,103.8833355,235.2,4,33.7,0,86.8
23/04/2024 01:17,S2,1.355213,103.946947,245.5,4,36,0,90.4
23/04/2024 01:17,S3,1.369241155,103.7753569,254.5,4,36.6,0,91.4
23/04/2024 01:17,S4,1.358367204,103.8419745,177.1,4,31.8,0,84.1
23/04/2024 01:17,S5,1.335592027,103.7036957,246.3,4,33.6,0,86.7
23/04/2024 01:17,S6,1.377344127,103.8126155,245.7,4,33.8,0,87
23/04/2024 01:17,S7,1.338209509,103.7089322,245.2,4,36.1,0,90.5
23/04/2024 01:17,S8,1.423537394,103.8762469,250.3,4,36.3,0,90.8
23/04/2024 01:17,S10,1.320104,104.029838,243.9,4,35.6,0,89.8
23/04/2024 01:17,S11,1.404741383,103.7342392,205.7,4,32.9,0,85.7
23/04/2024 01:17,S12,1.355363489,103.84066,194.5,4,33.5,0,86.7
23/04/2024 01:17,S13,1.362718532,103.7742442,183.2,4,32.2,0,84.6
23/04/2024 01:17,S14,1.42989184,103.797689,154.7,4,31.1,0,83
23/04/2024 01:17,S15,1.269345544,103.6829233,190.3,4,33.3,0,86.4
23/04/2024 01:17,S16,1.272368982,103.8079623,160.1,4,31.4,0,83.4
23/04/2024 01:17,S17,1.25979843,103.8068056,193.8,4,33.4,0,86.5
23/04/2024 01:17,S18,1.307748,103.915419,151.6,4,31,0,82.9
23/04/2024 01:17,S19,1.402192309,103.8760546,146.4,4,31.2,0,83.3
23/04/2024 01:17,S20,1.419449182,103.8213641,256.2,4,36.9,0,91.7
23/04/2024 02:17,S1,1.359105593,103.8833355,261.9,4,33.1,0,87.9
23/04/2024 02:17,S2,1.355213,103.946947,242.6,4,33.3,0,88
23/04/2024 02:17,S3,1.369241155,103.7753569,223.7,4,32.7,0,87.4
23/04/2024 02:17,S4,1.358367204,103.8419745,168.1,4,31.6,0,86
23/04/2024 02:17,S5,1.335592027,103.7036957,255.5,4,33.1,0,87.9
23/04/2024 02:17,S6,1.377344127,103.8126155,138.5,4,30.8,0,85.1
23/04/2024 02:17,S7,1.338209509,103.7089322,132.1,4,30.4,0,84.7
23/04/2024 02:17,S8,1.423537394,103.8762469,255.9,4,34.8,0,89.6
23/04/2024 02:17,S10,1.320104,104.029838,234.1,4,34,0,88.7
23/04/2024 02:17,S11,1.404741383,103.7342392,275.7,4,33.4,0,88.2
23/04/2024 02:17,S12,1.355363489,103.84066,244.6,4,34.3,0,89.1
23/04/2024 02:17,S13,1.362718532,103.7742442,234,4,35,0,89.7
23/04/2024 02:17,S14,1.42989184,103.797689,186.9,4,32.2,0,86.7
23/04/2024 02:17,S15,1.269345544,103.6829233,208.1,4,33.2,0,87.8
23/04/2024 02:17,S16,1.272368982,103.8079623,183.1,4,31.9,0,86.4
23/04/2024 02:17,S17,1.25979843,103.8068056,255.1,4,33.8,0,88.6
23/04/2024 02:17,S18,1.307748,103.915419,243.6,4,33.6,0,88.3
23/04/2024 02:17,S19,1.402192309,103.8760546,191.7,4,32.1,0,86.6
23/04/2024 02:17,S20,1.419449182,103.8213641,128.3,4,30.3,0,84.6
23/04/2024 03:17,S1,1.359105593,103.8833355,268.2,4,33.4,0.1,87.9
23/04/2024 03:17,S2,1.355213,103.946947,203.8,4,32.2,0.1,84.9
23/04/2024 03:17,S3,1.369241155,103.7753569,223.8,4,32.3,0.1,85.6
23/04/2024 03:17,S4,1.358367204,103.8419745,243,4,34.3,0.1,87.8
23/04/2024 03:17,S5,1.335592027,103.7036957,182.9,4,31.7,0.1,83.8
23/04/2024 03:17,S6,1.377344127,103.8126155,276.7,4,32.9,0.1,87.9
23/04/2024 03:17,S7,1.338209509,103.7089322,198.1,4,32.5,0.1,85
23/04/2024 03:17,S8,1.423537394,103.8762469,232.5,4,34.1,0.1,87.3
23/04/2024 03:17,S10,1.320104,104.029838,251.4,4,33.2,0.1,87.2
23/04/2024 03:17,S11,1.404741383,103.7342392,197.7,4,31.9,0.1,84.5
23/04/2024 03:17,S12,1.355363489,103.84066,275,4,32.9,0.1,87.8
23/04/2024 03:17,S13,1.362718532,103.7742442,248.2,4,34,0.1,87.8
23/04/2024 03:17,S14,1.42989184,103.797689,227.4,4,32.6,0.1,86
23/04/2024 03:17,S15,1.269345544,103.6829233,197.9,4,32,0.1,84.6
23/04/2024 03:17,S16,1.272368982,103.8079623,299.3,4,32.4,0.1,88.2
23/04/2024 03:17,S17,1.25979843,103.8068056,259.3,4,33.7,0.1,87.9
23/04/2024 03:17,S18,1.307748,103.915419,257,4,34.5,0.1,88.4
23/04/2024 03:17,S19,1.402192309,103.8760546,231.5,4,33.8,0.1,87
23/04/2024 03:17,S20,1.419449182,103.8213641,223.1,4,33.7,0.1,86.7
23/04/2024 04:17,S1,1.359105593,103.8833355,266.9,4,32.2,0.1,88.5
23/04/2024 04:17,S2,1.355213,103.946947,217.7,4,30.3,0.1,84.5
23/04/2024 04:17,S3,1.369241155,103.7753569,297.3,4,34.9,0.1,93
23/04/2024 04:17,S4,1.358367204,103.8419745,269.2,4,32.6,0.1,89.1
23/04/2024 04:17,S5,1.335592027,103.7036957,205.6,4,30.3,0.1,84.1
23/04/2024 04:17,S6,1.377344127,103.8126155,274.6,4,33.3,0.1,90.2
23/04/2024 04:17,S7,1.338209509,103.7089322,271.7,4,32,0.1,88.4
23/04/2024 04:17,S8,1.423537394,103.8762469,269.3,4,32.7,0.1,89.2
23/04/2024 04:17,S10,1.320104,104.029838,229.9,4,31.5,0.1,86.5
23/04/2024 04:17,S11,1.404741383,103.7342392,252.9,4,32.6,0.1,88.7
23/04/2024 04:17,S12,1.355363489,103.84066,195.5,4,29.6,0.1,82.9
23/04/2024 04:17,S13,1.362718532,103.7742442,213.5,4,30.2,0.1,84.2
23/04/2024 04:17,S14,1.42989184,103.797689,233,4,31,0.1,85.9
23/04/2024 04:17,S15,1.269345544,103.6829233,279.1,4,33.7,0.1,90.8
23/04/2024 04:17,S16,1.272368982,103.8079623,142.5,4,27.9,0.1,79
23/04/2024 04:17,S17,1.25979843,103.8068056,260.7,4,31.3,0.1,87.1
23/04/2024 04:17,S18,1.307748,103.915419,287.4,4,34.3,0.1,92
23/04/2024 04:17,S19,1.402192309,103.8760546,252.6,4,31.6,0.1,87.3
23/04/2024 04:17,S20,1.419449182,103.8213641,214.8,4,30.9,0.1,85.2
23/04/2024 05:17,S1,1.359105593,103.8833355,258.6,5,30.9,0.1,87.9
23/04/2024 05:17,S2,1.355213,103.946947,190.1,5,29.6,0.1,84.2
23/04/2024 05:17,S3,1.369241155,103.7753569,233.5,5,31.6,0.1,88.3
23/04/2024 05:17,S4,1.358367204,103.8419745,195.5,5,29.5,0.1,84.3
23/04/2024 05:17,S5,1.335592027,103.7036957,145,5,28.3,0.1,81.1
23/04/2024 05:17,S6,1.377344127,103.8126155,134.6,5,27.9,0.1,80.3
23/04/2024 05:17,S7,1.338209509,103.7089322,182.3,5,29.3,0.1,83.6
23/04/2024 05:17,S8,1.423537394,103.8762469,199.6,5,29.7,0.1,84.7
23/04/2024 05:17,S10,1.320104,104.029838,271.7,5,31.3,0.1,88.9
23/04/2024 05:17,S11,1.404741383,103.7342392,271.8,5,31.4,0.1,89.1
23/04/2024 05:17,S12,1.355363489,103.84066,265.2,5,31.2,0.1,88.6
23/04/2024 05:17,S13,1.362718532,103.7742442,294.9,5,34.7,0.1,94.6
23/04/2024 05:17,S14,1.42989184,103.797689,234.7,5,30.5,0.1,86.7
23/04/2024 05:17,S15,1.269345544,103.6829233,197.7,5,29.6,0.1,84.5
23/04/2024 05:17,S16,1.272368982,103.8079623,124.9,5,27.5,0.1,79.5
23/04/2024 05:17,S17,1.25979843,103.8068056,266,5,31.8,0.1,89.4
23/04/2024 05:17,S18,1.307748,103.915419,265.8,5,31.9,0.1,89.7
23/04/2024 05:17,S19,1.402192309,103.8760546,218.3,5,30.5,0.1,86.3
23/04/2024 05:17,S20,1.419449182,103.8213641,255.9,5,32.8,0.1,90.7
23/04/2024 06:17,S1,1.359105593,103.8833355,279.5,4,35.1,0.1,94.5
23/04/2024 06:17,S2,1.355213,103.946947,230.8,4,32.6,0.1,90.1
23/04/2024 06:17,S3,1.369241155,103.7753569,269.7,4,33.8,0.1,92.6
23/04/2024 06:17,S4,1.358367204,103.8419745,260.8,4,31.9,0.1,90.2
23/04/2024 06:17,S5,1.335592027,103.7036957,247,4,31.8,0.1,89.6
23/04/2024 06:17,S6,1.377344127,103.8126155,253.1,4,31.3,0.1,89.2
23/04/2024 06:17,S7,1.338209509,103.7089322,228.8,4,32.3,0.1,89.7
23/04/2024 06:17,S8,1.423537394,103.8762469,260.2,4,33.2,0.1,91.7
23/04/2024 06:17,S10,1.320104,104.029838,218.5,4,30.6,0.1,87.4
23/04/2024 06:17,S11,1.404741383,103.7342392,248.9,4,32.2,0.1,90.2
23/04/2024 06:17,S12,1.355363489,103.84066,249.8,4,32.7,0.1,90.7
23/04/2024 06:17,S13,1.362718532,103.7742442,215.9,4,30.7,0.1,87.5
23/04/2024 06:17,S14,1.42989184,103.797689,296.2,4,31.4,0.1,90.5
23/04/2024 06:17,S15,1.269345544,103.6829233,226.9,4,32.4,0.1,89.7
23/04/2024 06:17,S16,1.272368982,103.8079623,218.6,4,30.6,0.1,87.4
23/04/2024 06:17,S17,1.25979843,103.8068056,190.5,4,30.3,0.1,86.2
23/04/2024 06:17,S18,1.307748,103.915419,233.5,4,30.9,0.1,88.2
23/04/2024 06:17,S19,1.402192309,103.8760546,270.2,4,32.1,0.1,90.6
23/04/2024 06:17,S20,1.419449182,103.8213641,292.4,4,36.1,0.1,96
23/04/2024 07:17,S1,1.359105593,103.8833355,257,4.6,31.8,0.1,88.5
23/04/2024 07:17,S2,1.355213,103.946947,273.5,4.5,31.7,0.1,89.1
23/04/2024 07:17,S3,1.369241155,103.7753569,312.2,4.1,31.2,0.1,90.3
